Time, Acceleration, Velocity, Position
11681, 0.45207317599650, 87.48529786111668, 69841.13980726244336
11682, 0.45197626615895, 87.53049548773257, 69849.89285681121692
11683, 0.45187935632139, 87.57568342336471, 69858.65042515355162
11684, 0.45178244648384, 87.62086166801309, 69867.41251132034813
11685, 0.45168553664629, 87.66603022167772, 69876.17911434252164
11686, 0.45158862680874, 87.71118908435859, 69884.95023325095826
11687, 0.45149171697119, 87.75633825605571, 69893.72586707655864
11688, 0.45139480713363, 87.80147773676907, 69902.50601485023799
11689, 0.45129789729608, 87.84660752649869, 69911.29067560288240
11690, 0.45120098745853, 87.89172762524454, 69920.07984836540709
11691, 0.45110188141091, 87.93683781338564, 69928.87353214673931
11692, 0.45100277536329, 87.98193809092197, 69937.67172595583543
11693, 0.45090366931567, 88.02702845785353, 69946.47442880162271
11694, 0.45080456326805, 88.07210891418033, 69955.28163969304296
11695, 0.45070545722043, 88.11717945990237, 69964.09335763903800
11696, 0.45060635117281, 88.16224009501965, 69972.90958164853510
11697, 0.45050724512519, 88.20729081953218, 69981.73031073049060
11698, 0.45040813907757, 88.25233163343994, 69990.55554389383178
11699, 0.45030903302995, 88.29736253674294, 69999.38528014750045
11700, 0.45020992698233, 88.34238352944116, 70008.21951850043843
11701, 0.45010862954860, 88.38739439239602, 70017.05825793967233
11702, 0.45000733211488, 88.43239512560751, 70025.90149745222880
11703, 0.44990603468116, 88.47738572907564, 70034.74923602513445
11704, 0.44980473724743, 88.52236620280038, 70043.60147264541592
11705, 0.44970343981370, 88.56733654678176, 70052.45820630009985
11706, 0.44960214237998, 88.61229676101976, 70061.31943597619829
11707, 0.44950084494625, 88.65724684551439, 70070.18516066075244
11708, 0.44939954751253, 88.70218680026565, 70079.05537934077438
11709, 0.44929825007880, 88.74711662527353, 70087.93009100330528
11710, 0.44919695264508, 88.79203632053805, 70096.80929463535722
11711, 0.44909346875588, 88.83694566741363, 70105.69298920209985
11712, 0.44898998486668, 88.88184466590030, 70114.58117366868828
11713, 0.44888650097748, 88.92673331599805, 70123.47384700029215
11714, 0.44878301708828, 88.97161161770688, 70132.37100816206657
11715, 0.44867953319908, 89.01647957102679, 70141.27265611916664
11716, 0.44857604930987, 89.06133717595777, 70150.17878983676201
11717, 0.44847256542067, 89.10618443249984, 70159.08940828000777
11718, 0.44836908153147, 89.15102134065299, 70168.00451041407359
11719, 0.44826559764227, 89.19584790041722, 70176.92409520411456
11720, 0.44816211375307, 89.24066411179253, 70185.84816161530034
11721, 0.44805644844545, 89.28546975663707, 70194.77670859095815
11722, 0.44795078313782, 89.33026483495085, 70203.70973507445888
11723, 0.44784511783020, 89.37504934673387, 70212.64724000912975
11724, 0.44773945252257, 89.41982329198613, 70221.58922233832709
11725, 0.44763378721495, 89.46458667070763, 70230.53568100539269
11726, 0.44752812190733, 89.50933948289837, 70239.48661495368287
11727, 0.44742245659970, 89.55408172855834, 70248.44202312653942
11728, 0.44731679129208, 89.59881340768756, 70257.40190446730412
11729, 0.44721112598445, 89.64353452028601, 70266.36625791933329
11730, 0.44710546067683, 89.68824506635369, 70275.33508242596872
11731, 0.44699761909402, 89.73294482826309, 70284.30837690879707
11732, 0.44688977751121, 89.77763380601421, 70293.28614028940501
11733, 0.44678193592839, 89.82231199960705, 70302.26837148936465
11734, 0.44667409434558, 89.86697940904160, 70311.25506943026267
11735, 0.44656625276277, 89.91163603431788, 70320.24623303370026
11736, 0.44645841117996, 89.95628187543588, 70329.24186122124956
11737, 0.44635056959715, 90.00091693239560, 70338.24195291448268
11738, 0.44624272801433, 90.04554120519703, 70347.24650703500083
11739, 0.44613488643152, 90.09015469384018, 70356.25552250439068
11740, 0.44602704484871, 90.13475739832505, 70365.26899824422435
11741, 0.44591703223987, 90.17934910154904, 70374.28693315437704
11742, 0.44580701963104, 90.22392980351214, 70383.30932613472396
11743, 0.44569700702220, 90.26849950421436, 70392.33617608514032
11744, 0.44558699441336, 90.31305820365570, 70401.36748190550134
11745, 0.44547698180452, 90.35760590183615, 70410.40324249568221
11746, 0.44536696919569, 90.40214259875572, 70419.44345675555815
11747, 0.44525695658685, 90.44666829441441, 70428.48812358500436
11748, 0.44514694397801, 90.49118298881221, 70437.53724188388151
11749, 0.44503693136918, 90.53568668194913, 70446.59081055207935
11750, 0.44492691876034, 90.58017937382516, 70455.64882848945854
11751, 0.44481474048031, 90.62466084787319, 70464.71129457424104
11752, 0.44470256220029, 90.66913110409321, 70473.77820768464881
11753, 0.44459038392026, 90.71359014248523, 70482.84956669890380
11754, 0.44447820564024, 90.75803796304925, 70491.92537049521343
11755, 0.44436602736021, 90.80247456578527, 70501.00561795178510
11756, 0.44425384908018, 90.84689995069330, 70510.09030794685532
11757, 0.44414167080016, 90.89131411777332, 70519.17943935863150
11758, 0.44402949252013, 90.93571706702534, 70528.27301106533560
11759, 0.44391731424011, 90.98010879844935, 70537.37102194517502
11760, 0.44380513596008, 91.02448931204536, 70546.47347087638627
11761, 0.44369079746912, 91.06885839179228, 70555.58035671556718
11762, 0.44357645897816, 91.11321603769009, 70564.69167831933009
11763, 0.44346212048719, 91.15756224973882, 70573.80743454430194
11764, 0.44334778199623, 91.20189702793844, 70582.92762424709508
11765, 0.44323344350527, 91.24622037228897, 70592.05224628432188
11766, 0.44311910501431, 91.29053228279041, 70601.18129951259471
11767, 0.44300476652335, 91.33483275944275, 70610.31478278854047
11768, 0.44289042803238, 91.37912180224599, 70619.45269496877154
11769, 0.44277608954142, 91.42339941120014, 70628.59503490988573
11770, 0.44266175105046, 91.46766558630519, 70637.74180146850995
11771, 0.44254525791396, 91.51192011209659, 70646.89299347971973
11772, 0.44242876477746, 91.55616298857433, 70656.04860977857606
11773, 0.44231227164096, 91.60039421573842, 70665.20864920015447
11774, 0.44219577850446, 91.64461379358886, 70674.37311057951592
11775, 0.44207928536796, 91.68882172212565, 70683.54199275172141
11776, 0.44196279223146, 91.73301800134880, 70692.71529455186101
11777, 0.44184629909496, 91.77720263125829, 70701.89301481498114
11778, 0.44172980595846, 91.82137561185414, 70711.07515237617190
11779, 0.44161331282196, 91.86553694313633, 70720.26170607047970
11780, 0.44149681968546, 91.90968662510488, 70729.45267473299464
11781, 0.44137817757370, 91.95382444286226, 70738.64805717728450
11782, 0.44125953546194, 91.99795039640846, 70747.84785221693164
11783, 0.44114089335017, 92.04206448574347, 70757.05205866550386
11784, 0.44102225123841, 92.08616671086730, 70766.26067533658352
11785, 0.44090360912665, 92.13025707177997, 70775.47370104376751
11786, 0.44078496701489, 92.17433556848145, 70784.69113460060908
11787, 0.44066632490313, 92.21840220097177, 70793.91297482070513
11788, 0.44054768279136, 92.26245696925091, 70803.13922051762347
11789, 0.44042904067960, 92.30649987331887, 70812.36987050496100
11790, 0.44031039856784, 92.35053091317566, 70821.60492359628552
11791, 0.44018961325569, 92.39454987450122, 70830.84437858372985
11792, 0.44006882794354, 92.43855675729557, 70840.08823425945593
11793, 0.43994804263140, 92.48255156155871, 70849.33648941561114
11794, 0.43982725731925, 92.52653428729063, 70858.58914284434286
11795, 0.43970647200710, 92.57050493449134, 70867.84619333779847
11796, 0.43958568669495, 92.61446350316083, 70877.10763968811079
11797, 0.43946490138280, 92.65840999329912, 70886.37348068744177
11798, 0.43934411607066, 92.70234440490619, 70895.64371512793878
11799, 0.43922333075851, 92.74626673798204, 70904.91834180173464
11800, 0.43910254544636, 92.79017699252668, 70914.19735950099130
11801, 0.43897962281302, 92.83407495480799, 70923.48076699647936
11802, 0.43885670017969, 92.87796062482596, 70932.76856305895490
11803, 0.43873377754635, 92.92183400258060, 70942.06074645921763
11804, 0.43861085491301, 92.96569508807190, 70951.35731596802361
11805, 0.43848793227967, 93.00954388129986, 70960.65827035615803
11806, 0.43836500964634, 93.05338038226449, 70969.96360839439149
11807, 0.43824208701300, 93.09720459096579, 70979.27332885349460
11808, 0.43811916437966, 93.14101650740375, 70988.58743050423800
11809, 0.43799624174633, 93.18481613157839, 70997.90591211739229
11810, 0.43787331911299, 93.22860346348969, 71007.22877246374264
11811, 0.43774826514169, 93.27237829000386, 71016.55601029274112
11812, 0.43762321117040, 93.31614061112090, 71025.88762435385433
11813, 0.43749815719910, 93.35989042684081, 71035.22361339653435
11814, 0.43737310322781, 93.40362773716359, 71044.56397617024777
11815, 0.43724804925651, 93.44735254208923, 71053.90871142446122
11816, 0.43712299528521, 93.49106484161776, 71063.25781790862675
11817, 0.43699794131392, 93.53476463574914, 71072.61129437219643
11818, 0.43687288734262, 93.57845192448340, 71081.96913956465141
11819, 0.43674783337133, 93.62212670782054, 71091.33135223542922
11820, 0.43662277940003, 93.66578898576054, 71100.69793113401101
11821, 0.43649560017775, 93.70943854577831, 71110.06887498858850
11822, 0.43636842095546, 93.75307538787386, 71119.44418252738251
11823, 0.43624124173318, 93.79669951204718, 71128.82385247858474
11824, 0.43611406251089, 93.84031091829827, 71138.20788357041602
11825, 0.43598688328861, 93.88390960662713, 71147.59627453108260
11826, 0.43585970406633, 93.92749557703377, 71156.98902408879076
11827, 0.43573252484404, 93.97106882951817, 71166.38613097174675
11828, 0.43560534562176, 94.01462936408035, 71175.78759390815685
11829, 0.43547816639947, 94.05817718072029, 71185.19341162622732
11830, 0.43535098717719, 94.10171227943802, 71194.60358285416442
11831, 0.43522168889434, 94.14523444832746, 71204.01810629900137
11832, 0.43509239061148, 94.18874368738861, 71213.43698066774232
11833, 0.43496309232863, 94.23223999662147, 71222.86020466740592
11834, 0.43483379404578, 94.27572337602605, 71232.28777700501087
11835, 0.43470449576293, 94.31919382560234, 71241.71969638757582
11836, 0.43457519748007, 94.36265134535034, 71251.15596152210492
11837, 0.43444589919722, 94.40609593527006, 71260.59657111563138
11838, 0.43431660091437, 94.44952759536150, 71270.04152387517388
11839, 0.43418730263151, 94.49294632562466, 71279.49081850773655
11840, 0.43405800434866, 94.53635212605953, 71288.94445372033806
11841, 0.43392659329880, 94.57974478538941, 71298.40242819888226
11842, 0.43379518224894, 94.62312430361430, 71307.86474062924390
11843, 0.43366377119909, 94.66649068073421, 71317.33138969731226
11844, 0.43353236014923, 94.70984391674914, 71326.80237408899120
11845, 0.43340094909937, 94.75318401165907, 71336.27769249015546
11846, 0.43326953804951, 94.79651096546402, 71345.75734358670888
11847, 0.43313812699965, 94.83982477816399, 71355.24132606452622
11848, 0.43300671594980, 94.88312544975896, 71364.72963860949676
11849, 0.43287530489994, 94.92641298024895, 71374.22227990752435
11850, 0.43274389385008, 94.96968736963396, 71383.71924864448374
11851, 0.43261037642962, 95.01294840727692, 71393.22054348520760
11852, 0.43247685900916, 95.05619609317783, 71402.72616309452860
11853, 0.43234334158869, 95.09943042733670, 71412.23610613726487
11854, 0.43220982416823, 95.14265140975353, 71421.75037127823452
11855, 0.43207630674777, 95.18585904042830, 71431.26895718227024
11856, 0.43194278932731, 95.22905331936103, 71440.79186251420469
11857, 0.43180927190685, 95.27223424655172, 71450.31908593885601
11858, 0.43167575448638, 95.31540182200035, 71459.85062612105685
